protein_name	model	val_auroc	val_auprc	test_auroc	test_auprc	n_train	n_val	n_test	n_pos	n_neg	n_deduped_removed
LmjF.17.0550	random_forest	0.9761528673599228	0.9488269981629808	0.9729082809696349	0.9366235469195714	5973	1991	1991	3211	6744	0
LmjF.18.0190	logistic_regression	0.9804035400567995	0.9475183649729209	0.9821334577366229	0.9542064484944813	9705	3235	3236	5148	11028	0
LmjF.18.0190	random_forest	0.9921599189837748	0.979886208843477	0.9912537739087572	0.9763601192887382	9705	3235	3236	5148	11028	0
LmjF.24.1570	logistic_regression	0.9738425657105252	0.9251402664120257	0.9729741028916502	0.9242526468321944	10378	3460	3460	5449	11849	0
LmjF.24.1570	random_forest	0.9937932102349708	0.9834227367590245	0.9911438857275578	0.9733785274515375	10378	3460	3460	5449	11849	0
LmjF.25.0080	logistic_regression	0.98632489628584	0.9658302198774337	0.9862763813461135	0.9631984523805601	10764	3589	3589	5665	12277	0
LmjF.25.0080	random_forest	0.9914265117255219	0.9797695693671393	0.990568695717173	0.9771013493192268	10764	3589	3589	5665	12277	0
LmjF.25.0500	logistic_regression	0.9837366644087887	0.9590901828478395	0.9861061132043519	0.9654388605057878	10494	3498	3498	5530	11960	0
LmjF.25.0500	random_forest	0.9843813313818819	0.961434348016967	0.9869021663531844	0.9665932494159163	10494	3498	3498	5530	11960	0
LmjF.27.2100	logistic_regression	0.975741260871789	0.9451286872071517	0.9734054894704968	0.9402364489644035	10560	3521	3521	5635	11967	0
LmjF.27.2100	random_forest	0.9838104578215726	0.9604651816306895	0.9817582257922238	0.9556592310795592	10560	3521	3521	5635	11967	0
LmjF.29.0680	logistic_regression	0.9655406879103142	0.926585090229433	0.961446190234837	0.9119544750272547	8706	2902	2903	4651	9860	0
LmjF.29.0680	random_forest	0.9746837444655281	0.9423663657779364	0.9707459302737493	0.9337133087075886	8706	2902	2903	4651	9860	0
LmjF.29.1340	logistic_regression	0.981529292450988	0.9503169743153902	0.9844183248066859	0.96173924758874	8267	2756	2756	4341	9438	0
LmjF.29.1340	random_forest	0.9876981957353745	0.9708119847897694	0.9915583749902367	0.9784468360986689	8267	2756	2756	4341	9438	0
